FIRE_NAME,YEAR,FIRE_SIZE,FORESTED_BURNED,SDC,CA,PLAND,PD,LPI,ED,LSI,AREA_MN,AREA_AM,AREA_CV,GYRATE_MN,GYRATE_AM,GYRATE_CV,SHAPE_MN,SHAPE_AM,SHAPE_CV,FRAC_MN,FRAC_AM,FRAC_CV,PARA_MN,PARA_AM,PARA_CV,CONTIG_MN,CONTIG_AM,CONTIG_CV,TCA,CPLAND,NDCA,DCAD,CORE_MN,CORE_AM,CORE_CV,DCORE_MN,DCORE_AM,DCORE_CV,CAI_MN,CAI_AM,CAI_CV,CLUMPY,PLADJ,IJI,COHESION,DIVISION,AI,NLSI,FIRE_TYPE1,FIRE_TYPE2,FED_LAND_1,FED_LAND_2,AGBUR1,AGBUR2,FOREST_NAME,Comment
AZ3240411088019900524_BUSTER,1990,595.5647158,437.818939,0.0175,13.8896,3.1717,6.3939,0.9515,20.3551,6.1667,0.4961,1.6554,152.8772,28.2681,55.3373,67.1422,1.1801,1.4739,22.7461,1.0435,1.082,4.3324,932.3977,671.2486,27.9142,0.2256,0.4298,82.5882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4998,47.1429,6.7571,66.2646,0.9999,51.5625,0.4844,Wildfire,SUPPRESSION,Wilderness FS,Pusch Ridge Wilderness,FS,FS,Coronado National Forest,
AZ3264711040919900626_MAVERICK,1990,718.5848824,281.5358554,0.0138,44.9238,16.0126,7.4852,9.075,58.3359,7,2.1392,16.0468,254.9748,52.2858,205.481,126.5585,1.442,3.1022,50.0574,1.0688,1.1816,6.0056,859.4329,420.1457,37.9056,0.3002,0.6451,79.6933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,67.0678,15.9022,91.4121,0.9908,70.3789,0.2962,Wildfire,SUPPRESSION,Wilderness FS,Galiuro Wilderness,FS,FS,Coronado National Forest,
AZ3386710992619900630_UNNAMED,1990,1182.374874,1141.061098,0.0071,500.2581,43.8678,7.2783,18.0627,95.3417,12.6458,6.0272,156.61,499.8385,57.175,683.6487,226.564,1.3598,5.341,62.0304,1.053,1.2229,5.3913,837.3639,227.5218,42.7141,0.3133,0.8049,85.6561,7.5205,0.6595,2,0.1754,0.0906,3.0855,870.5426,3.7602,6.9573,92.2078,0.0442,1.5033,867.2283,0.7042,82.2237,10.3921,97.5944,0.9398,83.396,0.166,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Fort Apache Indian Reservation,UNKNOWN in MTBS
AZ3438411117119900625_DUDE,1990,10147.22036,10147.22036,0.0023,6014.6508,59.2739,3.3014,52.904,67.1075,21.9717,17.9542,4796.5474,1631.4254,50.6265,3463.2596,426.8558,1.27,14.7038,74.0259,1.0434,1.2961,4.9363,876.4701,113.3517,38.2276,0.2756,0.9023,90.3637,1201.9833,11.8454,38,0.3745,3.588,1070.6622,1823.81,31.6311,309.8315,296.566,0.0726,19.9843,1684.7779,0.7906,91.1001,8.2897,99.7064,0.7198,91.4706,0.1223,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Tonto National Forest,
NM3206110470119900513_BIG,1990,10022.85273,2261.396089,0.018,109.6318,4.8269,5.4595,0.6119,20.6491,12.6286,0.8841,4.3946,199.2638,34.5568,95.4575,94.3244,1.1999,1.6472,25.0512,1.0426,1.0956,4.2869,910.7632,487.6457,38.9282,0.276,0.5942,90.5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6326,63.1359,14.0417,78.8878,0.9999,65.0344,0.3497,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Lincoln National Forest,
NM3690210483819900630_MINE,1990,1033.360921,989.55,0.0157,32.04,3.2314,3.429,0.9531,15.0071,6.8947,0.9424,4.6198,197.546,35.3453,98.6573,98.7519,1.2229,1.838,30.6876,1.0428,1.1121,4.7185,918.6242,490.6367,38.3268,0.2732,0.5899,89.1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6566,63.2022,15.9571,81.435,0.9998,66.7656,0.3323,Wildfire,SUPPRESSION,NA, ,NA,OTHER, ,
NM3375510885119910614_HUDSON,1991,508.8640152,508.8640152,0.0221,18.0171,3.5407,3.9303,0.7681,17.2924,5.3571,0.9009,2.2601,122.8368,36.6181,64.6415,65.1944,1.2389,1.5004,22.2135,1.051,1.0868,4.0781,834.1413,514.1003,39.3957,0.3078,0.5564,78.5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6386,60.3175,21.6059,75.7247,0.9998,65.1429,0.3486,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3319710854219920623_GOBBLER,1992,2303.617399,1914.010743,0.0145,34.8974,1.8245,1.5684,0.3202,7.0417,6.2105,1.1632,3.7423,148.9011,37.9736,79.9713,77.6175,1.2024,1.4893,20.6663,1.046,1.084,4.076,859.8559,421.6948,44.2354,0.3054,0.6439,92.1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7034,67.1309,15.0989,79.5054,1,70.8824,0.2912,Wildfire,SUPPRESSION,Wilderness FS,Gila Wilderness,FS,FS,Gila National Forest,
NM3330610838619920603_CREEL,1992,6975.693936,6939.693087,0.0268,22.5246,0.3245,1.0949,0.0319,2.5121,9.2581,0.2964,0.8063,131.1653,20.9081,35.4318,54.6922,1.0802,1.2904,20.3896,1.0234,1.058,3.5606,1053.0891,790.634,24.8273,0.1507,0.3454,118.9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4123,38.6752,37.6632,54.8233,1,41.4188,0.5858,Wildfire,SUPPRESSION,Wilderness FS,Gila Wilderness,FS,FS,Gila National Forest,
NM3331710853619920624_CUB,1992,873.8961886,854.2592035,0.0268,15.5082,1.8182,2.6965,0.2479,10.7893,5.8,0.6743,1.2398,91.5838,32.9296,49.2256,55.8346,1.1941,1.3624,19.5342,1.0469,1.0751,3.6187,816.7016,593.4132,35.1024,0.306,0.4827,70.5446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5681,52.9221,21.1742,68.1064,1,57.5972,0.424,Wildfire,SUPPRESSION,Wilderness FS,Gila Wilderness,FS,FS,Gila National Forest,
NM3339710823319920928_BEAVER,1992,1325.472244,1324.712552,0.0427,2.469,0.1866,0.1511,0.1435,1.048,2.0909,1.2345,1.5924,53.8462,52.6215,61.9873,33.0544,1.6333,1.6513,2.0408,1.1092,1.1069,0.3812,676.0597,574.1307,28,0.4361,0.5064,29.9363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7068,55.7692,35.7428,74.0927,1,70.7317,0.2927,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Gila National Forest,
AZ3249511038219930615_MARKHAM,1993,9968.848229,890.4017438,0.0291,12.4025,1.4021,3.0524,0.2131,8.0836,5.6087,0.4594,0.9311,101.3382,26.4924,40.7542,54.1994,1.1206,1.2691,15.9105,1.0316,1.058,3.2943,913.4034,655.2541,32.9189,0.237,0.432,90.9376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5264,48.4,9.6325,61.745,1,53.304,0.467,Wildfire,SUPPRESSION,Wilderness BLM,Galiuro Wilderness,FS,FS,Coronado National Forest,
AZ3634411225219930923_NORTHWEST3,1993,554.1189645,554.1189645,0.0179,18.5364,3.3452,3.0679,0.9609,14.5068,4.5714,1.0904,3.0807,135.1043,36.0036,72.3638,77.7923,1.1608,1.4868,23.3289,1.035,1.0802,3.6977,791.774,433.6594,44.2025,0.3305,0.6188,80.7868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7027,65.9574,18.2784,79.0464,0.9998,71.2644,0.2874,Wildfire,SUPPRESSION,National Park NPS,Grand Canyon National Park Wilderness Study Area,NPS,OTHER,Grand Canyon National Park,
AZ3647311209319930616_POINT,1993,662.1244835,588.9208991,0.007,198.5986,33.9064,3.756,28.4014,66.1956,7.1648,9.0272,140.8422,382.1252,83.5302,812.516,229.6264,1.5068,4.7822,60.5427,1.0703,1.2156,5.4955,799.4163,204.318,45.1668,0.3513,0.8255,76.7739,0.1937,0.0331,1,0.1707,0.0088,0.1622,458.2576,0.1937,0.1937,0,0.0053,0.0975,458.2576,0.7884,84.1053,14.8571,97.9433,0.9185,86.0135,0.1399,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Kaibab National Forest,
NM3292510552519930418_BURGETT,1993,1484.172276,1401.856037,0.0076,491.2267,34.9983,3.6336,10.017,79.9407,12.6597,9.6319,77.3195,265.0932,101.3094,522.2929,179.4544,1.633,4.1142,65.5043,1.0703,1.2055,6.9691,818.4069,229.2303,47.7134,0.3394,0.8037,85.5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7457,82.301,7.6448,96.5282,0.9807,83.4679,0.1653,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Lincoln National Forest,
NM3321410842619930514_BRUSH,1993,15921.42075,13694.7639,0.0174,202.3717,1.4771,2.051,0.0802,7.4544,19.0323,0.7202,3.5585,198.5207,30.8261,79.1483,83.7992,1.1843,1.6085,24.2235,1.0424,1.0916,4.2306,917.7653,538.4282,34.5017,0.2567,0.5492,88.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5927,58.5674,20.3275,75.4499,1,59.8708,0.4013,Wildfire,SUPPRESSION,National Forest FS,Gila Wilderness,FS,FS,Gila National Forest,
NM3332110782119930528_BLACKHAWK,1993,1794.790982,1641.244047,0.0181,109.9043,6.6914,4.8707,0.7829,24.5465,12,1.3738,5.8698,180.904,47.2339,126.0726,101.7289,1.3609,2.0106,35.5263,1.0657,1.1267,5.4469,874.6767,461.6093,40.2071,0.3017,0.6129,82.8538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6421,64.6456,14.9246,83.6106,0.9998,66.608,0.3339,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3337010852419930716_CLAYTON,1993,836.6925249,836.6925249,0.01,45.4848,5.4375,3.1082,2.4644,17.1308,5.2955,1.7494,13.876,263.2829,39.2942,169.8887,130.6542,1.1924,1.9442,30.1322,1.0398,1.1136,4.5747,902.1,315.0507,37.5503,0.2649,0.7318,94.9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7823,75.7796,16.7227,88.8346,0.9991,79.4118,0.2059,Wildfire,SUPPRESSION,National Forest FS,Gila Wilderness,FS,FS,Gila National Forest,
NM3340210819419930521_BELL,1993,5233.99617,5108.467586,0.0165,32.182,0.6302,0.8421,0.1253,3.1118,7,0.7484,3.0139,173.9847,31.0243,76.9,87.1743,1.1444,1.4866,20.3602,1.0346,1.0798,3.7606,957.0902,493.7536,37.4163,0.2342,0.5848,108.8065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6547,62.1345,15.9947,75.9092,1,65.6878,0.3431,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3342410785719930520_WHISKEY,1993,699.7775392,699.7775392,0.0104,55.795,7.9732,4.7158,4.5351,27.7207,6.4694,1.6908,19.7762,327.0571,37.4866,189.8046,128.0306,1.232,2.5762,36.5711,1.0412,1.1418,4.7017,904.6612,347.6711,39.9919,0.2741,0.7092,94.2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7452,73.406,2.7355,90.8588,0.9977,76.5529,0.2345,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3360610778319930521_STONE,1993,4510.669701,4510.669701,0.0183,60.5252,1.3418,1.9509,0.1509,7.2239,10.4706,0.6878,2.5347,163.8674,30.2195,62.9834,70.4256,1.1529,1.3946,17.8465,1.0413,1.0728,3.2459,855.4295,538.8658,34.8587,0.2989,0.546,71.6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6074,58.8598,16.8522,72.2648,1,61.267,0.3873,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3589710584019930615_FRIJOLES,1993,939.5918971,938.07,0.0137,20.25,2.1685,1.3921,1.012,8.0956,4.2,1.5577,6.6108,180.1103,42.7445,122.5838,104.6934,1.2394,1.805,27.2188,1.0468,1.105,4.2221,816.2597,373.3333,44.49,0.3492,0.6881,74.4926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7664,72,39.4464,85.6765,0.9998,77.1429,0.2286,Wildfire,SUPPRESSION,National Forest FS,Pecos Wilderness,FS,FS,Santa Fe National Forest,
NM3594910579319930615_QUEMADO,1993,1203.916482,1197.81,0.017,59.85,4.969,4.1512,0.6052,19.9009,8.0192,1.197,3.4694,137.7829,39.2803,78.8646,75.8297,1.2016,1.4833,22.0788,1.0412,1.0788,3.8204,809.8588,418.0451,48.9712,0.3556,0.6496,80.1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6995,68.6466,26.1281,80.1876,0.9999,71.4397,0.2856,Wildfire,SUPPRESSION,National Forest FS,Pecos Wilderness,FS,FS,Santa Fe National Forest,
AZ3139511026919940603_MILLER,1994,1144.398203,1142.508444,0.0099,177.5379,15.5407,6.8277,3.5086,49.7186,10.6353,2.2761,20.5139,283.0658,46.1346,190.3654,117.465,1.2803,2.415,36.8169,1.0492,1.1387,4.9203,815.1457,321.1691,43.5372,0.3201,0.719,83.0412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7218,74.6779,10.5489,90.5856,0.9972,76.4993,0.235,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coronado National Forest,
AZ3185710927019940628_RATTLESNAKE,1994,10210.80482,10210.80482,0.0051,2916.9211,28.567,5.9055,10.043,59.0217,27.8837,4.8373,410.8177,916.1125,49.7874,779.6746,192.6062,1.295,5.3232,47.5762,1.0496,1.1974,4.909,836.4045,206.7372,41.9671,0.3074,0.8211,85.7696,151.1819,1.4806,21,0.2057,0.2507,26.661,1336.9457,7.1991,28.2595,171.038,0.106,5.1829,1307.54,0.7794,83.7534,11.4019,97.2666,0.9885,84.2442,0.1576,Wildfire,SUPPRESSION,Public Domain Land BLM, ,BLM,OTHER, ,
AZ3218711052219940629_RINCON,1994,7048.638595,6070.683529,0.0048,1655.1912,27.3107,6.6825,16.3469,62.6221,23.8224,4.0869,609.7491,1217.359,42.6404,1064.6534,232.3848,1.2912,7.5722,55.9517,1.0482,1.2433,5.2831,896.9616,234.5212,35.2939,0.2597,0.7988,90.2687,108.8486,1.796,6,0.099,0.2688,65.1517,2009.9751,18.1414,55.2882,143.0952,0.0271,6.5762,2009.9751,0.755,81.5568,10.0142,97.9762,0.9725,82.1931,0.1781,Wildfire,SUPPRESSION,National Forest FS,Chiricahua National Monument Wilderness,FS,FS,Coronado National Forest,
AZ3224611047319940701_REDINGTON,1994,3234.291252,2112.338914,0.0069,315.4542,14.9167,4.6814,9.7243,39.1722,12.1518,3.1864,136.3449,646.4484,44.465,519.7367,181.0775,1.3112,4.685,49.6377,1.0501,1.2075,5.5241,902.854,274.5058,35.4848,0.2497,0.7617,95.6841,6.3759,0.3015,2,0.0946,0.0644,4.1565,989.9495,3.1879,5.2771,80.9524,0.0313,2.0212,989.9495,0.7602,78.1681,8.1989,96.0627,0.9904,79.5982,0.204,Wildfire,SUPPRESSION,Wilderness NPS,National Park NPS,NPS,OTHER,Saguaro Wilderness,
AZ3287111018319940622_COTTONWOOD,1994,4668.420417,504.0262339,0.0072,212.299,42.047,8.9125,24.7815,82.6107,9.0851,4.7178,79.6278,398.4761,55.6266,366.6397,155.1448,1.3908,3.7785,52.9464,1.0539,1.1924,6.0082,889.1529,251.9329,42.5953,0.2738,0.7826,103.3418,3.1379,0.6215,1,0.1981,0.0697,1.8494,663.325,3.1379,3.1379,0,0.0557,1.4781,663.325,0.6904,80.2771,4.0237,96.1835,0.9337,82.0585,0.1794,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coronado National Forest,
AZ3358210907519940423_S_CANYON,1994,1187.631852,1186.394834,0.0149,19.3165,1.628,1.0957,0.6817,6.6037,4.3793,1.4859,5.0423,154.708,42.2731,94.3572,81.3103,1.2524,1.7225,26.2932,1.0506,1.1039,4.2313,768.6939,405.622,45.0995,0.3607,0.6519,71.1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7358,68.7192,11.4829,83.2404,0.9999,74.0053,0.2599,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Apache National Forest,
AZ3377411100819940629_ARMOR,1994,2418.558073,224.5258481,0.0092,66.2866,29.4118,4.8808,15.6706,70.2271,5.32,6.0261,27.6517,189.4386,79.1028,241.8562,112.0159,1.634,2.734,43.8987,1.0852,1.1632,6.1193,732.8487,261.3719,44.5488,0.3663,0.7648,72.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,78.72,6.8608,94.4389,0.9639,82,0.18,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Tonto National Forest,
AZ3488711391119940531_MCKENZIE,1994,843.1176913,35.11299003,0.011,10.8586,31.5634,14.5338,29.2035,102.7845,2.9524,2.1717,9.3165,181.3807,44.4296,141.9228,121.0112,1.31,2.4341,47.3282,1.0358,1.1515,6.1889,880.8484,363.7827,41.2272,0.2601,0.6822,105.6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6896,71.028,9.3492,93.2241,0.9145,78.7565,0.2124,Wildfire,SUPPRESSION,Public Domain Land BLM, ,BLM,OTHER, ,
AZ3494911187819940729_LOST,1994,833.3644617,534.2714108,0.0053,186.0056,34.6352,7.262,24.3552,68.0585,7.4943,4.7694,94.5546,433.882,54.7668,412.7625,163.5981,1.3557,3.4149,44.2838,1.0577,1.1743,5.1558,807.4401,220.5137,41.4392,0.3268,0.8093,77.6099,7.5194,1.4001,1,0.1862,0.1928,5.2876,616.4414,7.5194,7.5194,0,0.1474,4.0426,616.4414,0.7647,82.6596,11.7542,96.266,0.939,84.6175,0.1538,Wildfire,SUPPRESSION,National Forest FS,Red Rock-Secret Mountain Wilderness,FS,FS,Coconino National Forest,
AZ3497811293219940629_JUNIPER,1994,1324.403634,1324.403634,0.0087,128.9991,9.7402,4.3793,4.4608,30.0989,8.6575,2.2241,31.4077,362.2345,43.8975,245.0803,139.6895,1.2661,2.4916,36.321,1.0502,1.1449,5.135,888.1272,309.018,39.7406,0.2753,0.7363,94.2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7543,75.6361,15.0261,91.2324,0.9977,77.8263,0.2217,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Prescott National Forest,
AZ3599911386219940701_TOWERS_1,1994,4349.533439,2578.640517,0.0132,151.891,5.8846,5.8501,1.7933,26.3414,14.141,1.0059,20.4327,439.4636,31.8981,202.5144,131.2109,1.2149,2.7636,37.7772,1.0399,1.1539,5.115,982.8786,459.7163,31.112,0.1984,0.6117,111.9115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6313,63.6214,21.311,87.5696,0.9995,65.3013,0.347,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Hualapai Indian Reservation,
NM3209410482419940628_GAP,1994,1057.499795,669.5101997,0.0366,9.9555,1.5061,3.0256,0.4184,10.1047,5.381,0.4978,1.6029,149.0022,26.7502,57.2164,78.1688,1.1942,1.7259,31.399,1.0372,1.1061,5.0645,1027.2772,689.2299,29.3199,0.1859,0.4321,108.2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521,47.6852,10.9087,71.2955,1,52.8205,0.4718,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Lincoln National Forest,
NM3233310650819940720_UNNAMED,1994,5917.689369,1931.34336,0.0217,20.3631,1.062,2.2426,0.1496,6.5529,7.2,0.4736,1.438,142.7113,26.0609,50.7021,67.7614,1.1304,1.415,20.8016,1.0325,1.0748,3.8424,987.7953,645.4326,32.3667,0.2121,0.4659,103.6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5415,50.9091,8.7,67.3744,1,54.6341,0.4537,Wildfire,SUPPRESSION,Army DOD,,DOD,OTHER,,
NM3269410572119940603_BRIDGE,1994,2040.539288,2030.069382,0.0031,1032.5149,50.8611,3.0048,24.6928,54.3249,8.6056,16.9265,352.479,445.2429,77.9284,863.997,235.4835,1.3518,3.8103,47.9513,1.0535,1.1726,4.9474,825.6727,107.1319,46.7679,0.3419,0.9103,83.5782,225.6948,11.1176,8,0.3941,3.6999,79.9466,477.164,28.2118,62.5931,110.3939,1.2588,21.8587,448.088,0.8533,91.9187,16.9999,98.5497,0.9117,92.7901,0.0727,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Lincoln National Forest,
NM3293910820919940923_GLASS,1994,943.4800168,936.8842598,0.0062,58.5971,6.2519,1.6004,4.5385,12.0073,4.08,3.9065,31.7185,266.8233,58.2508,222.1779,115.587,1.3063,1.8207,28.6506,1.0522,1.1008,4.6528,760.678,215.2742,49.7582,0.3769,0.814,74.8642,1.8162,0.1938,1,0.1067,0.1211,1.3185,374.1657,1.8162,1.8162,0,0.2846,3.0995,374.1657,0.8603,83.3605,18.8879,92.0171,0.9979,86.9048,0.131,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3304410903519940525_MULE,1994,2118.248935,2118.248935,0.0089,428.7665,20.2416,8.0727,5.3289,62.9912,16.0526,2.5074,38.4311,378.5108,47.3485,241.3545,126.9754,1.3145,2.6901,39.4554,1.054,1.1505,5.1771,849.4748,311.1972,41.3067,0.3005,0.7331,87.5976,13.0847,0.6177,1,0.0472,0.0765,3.4447,1303.8405,13.0847,13.0847,0,0.0678,3.0517,1303.8405,0.7098,75.6889,22.6301,91.7339,0.9963,76.8528,0.2315,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3309010785919940614_PIGEON,1994,2108.086216,1433.52915,0.0077,298.2664,20.8106,6.0702,7.6601,38.7228,11.3304,3.4283,56.1699,392.2239,56.6458,318.2651,135.9073,1.3741,2.735,35.6611,1.0641,1.1501,5.0101,804.4161,262.8001,44.3869,0.3443,0.7751,77.5995,7.1538,0.4991,1,0.0698,0.0822,2.6332,927.3618,7.1538,7.1538,0,0.0749,2.3985,927.3618,0.7621,79.709,18.877,93.4312,0.9918,81.1625,0.1884,Wildfire,SUPPRESSION,National Forest FS,Aldo Leopold Wilderness,FS,FS,Gila National Forest,
NM3358010526419940630_PONCHO,1994,611.442076,529.47,0.0107,94.95,17.933,8.4991,6.8842,55.8105,7.9385,2.11,18.3024,277.0222,44.195,176.7273,115.0919,1.2604,2.2644,33.3996,1.0477,1.1304,4.4432,802.9152,326.0664,46.5426,0.3542,0.7262,76.0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7313,75.545,10.086,90.6312,0.9938,77.9462,0.2205,Wildfire,SUPPRESSION,National Forest FS,Capitan Mountains Wilderness,FS,FS,Lincoln National Forest,
NM3361610632819940821_UNNAMED,1994,1970.888029,1028.812179,0.0064,196.1434,18.9787,8.1278,12.2735,49.3064,9.7097,2.335,83.6687,590.1848,41.9972,435.7945,172.2049,1.3141,2.9016,39.1052,1.0537,1.159,5.5984,964.5792,278.9514,33.7348,0.2382,0.7699,96.1727,4.4057,0.4263,2,0.1935,0.0524,2.8491,911.0434,2.2028,2.5853,41.6667,0.0413,2.2461,911.0434,0.7609,78.8723,16.0714,93.7057,0.9846,80.6266,0.1937,Wildfire,SUPPRESSION,Army DOD, ,DOD,OTHER,White Sands Missile Range,https://www.wsmr.army.mil/PAO/wuaws/Pages/1994inreview.aspx
NM3367110746119940605_POT,1994,12241.82763,11916.12461,0.0075,1428.1114,11.9837,3.5663,1.0522,30.1184,23.7206,3.3603,44.441,349.6493,51.421,304.5794,154.0911,1.2908,2.713,40.6904,1.0477,1.1471,4.9605,869.0079,251.5653,44.0631,0.3002,0.7866,93.2137,32.8993,0.2761,6,0.0503,0.0774,2.791,1942.48,5.4832,29.286,208.3514,0.0678,2.3037,1773.5231,0.7884,80.7181,10.5113,93.2397,0.9996,81.3796,0.1862,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Cibola National Forest,
NM3373110566319940629_PATOS,1994,2272.450298,2250.846492,0.0049,766.485,34.0532,5.3758,17.6085,61.7822,12.7622,6.3346,221.1996,582.4031,59.5228,556.3082,168.8685,1.3384,3.7659,43.8437,1.0541,1.177,4.8609,774.0397,184.834,48.1344,0.3781,0.8452,72.445,31.8656,1.4157,11,0.4887,0.2634,16.4773,1095.4451,2.8969,14.4315,199.5434,0.0664,4.1574,1095.4451,0.8041,86.1362,17.3982,96.9544,0.9665,87.0822,0.1292,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Lincoln National Forest,
NM3383810759919940407_PINNACLE,1994,2413.987234,2412.755753,0.0136,10.8939,0.4515,0.9118,0.1885,2.6023,4.6364,0.4952,2.1952,185.2909,25.5062,56.7524,69.5573,1.0952,1.2876,16.3602,1.0283,1.0554,2.9771,955.8473,576.3551,31.7245,0.2209,0.5101,95.5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6136,55.6522,16.4586,66.852,1,61.5385,0.3846,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Cibola National Forest,
NM3385810609819940626_IRON,1994,1443.736574,1374.357928,0.0118,213.9883,15.5594,8.6526,5.3466,60.6514,14.6458,1.7982,43.7644,483.09,36.1641,291.2403,156.2211,1.2994,4.5119,57.0927,1.0459,1.2147,5.9534,1005.7548,403.7333,30.3566,0.1986,0.6664,109.2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6504,68.9899,16.7433,93.9839,0.995,70.4822,0.2952,Wildfire,SUPPRESSION,Public Domain Land BLM, ,BLM,OTHER, ,
NM3395110602319940630_LOVELACE,1994,1570.675107,512.9050049,0.0173,11.6219,2.3001,4.5519,1.0602,10.3169,4.7391,0.5053,2.7111,208.9344,25.4553,60.1952,70.4804,1.108,1.3232,15.7447,1.0275,1.0611,3.3106,980.2527,565.2152,32.4227,0.2166,0.5313,99.8152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6222,57.4219,21.5469,70.0059,0.9999,63.0901,0.3691,Wildfire,SUPPRESSION,Public Domain Land BLM, ,BLM,OTHER, ,
AZ3243711081519950715_SHOVEL,1995,494.9518626,494.9518626,0.009,97.9582,19.7915,6.6673,6.1159,56.7122,7.2222,2.9684,16.0546,209.9632,59.5498,174.9355,100.7771,1.3887,2.0012,26.735,1.0666,1.118,4.0503,706.6676,292.6594,46.7248,0.4043,0.7447,63.3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7443,76.9504,15.4462,89.9146,0.9936,79.4872,0.2051,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coronado National Forest,
AZ3321310992919950708_BURDETTE,1995,4303.784832,2950.218145,0.0156,56.9851,1.925,2.3984,0.528,8.8516,9.2653,0.8026,6.5664,267.9812,30.4856,121.4437,114.9142,1.1654,2.0082,30.2839,1.0346,1.1167,4.2006,959.927,496.462,32.9537,0.2174,0.5758,103.6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6329,61.3288,18.8179,81.7545,1,64,0.36,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,San Carlos Indian Reservation,
AZ3346310928719950627_RED,1995,1566.249966,1192.727198,0.0203,142.2124,11.9013,10.8793,1.2094,52.296,14.7564,1.0939,4.9651,188.116,39.3537,110.1392,100.5281,1.3002,2.0363,35.7845,1.0541,1.1266,5.2354,888.992,500.7573,36.5796,0.2785,0.5768,84.7687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5791,61.2719,12.1852,82.204,0.9995,62.9233,0.3708,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Apache National Forest,
